step,pend_rad,arm_rad,pend_vel,arm_vel,voltage,late,controller
2496,-0.028274334967136383,-0.5309291481971741,-0.3906596899032593,-4.569024562835693,-2.5,5,TQC/DroQ
2497,-0.0345575213432312,-0.5749114751815796,-0.4500744044780731,-4.526325702667236,-2.5,5,TQC/DroQ
2498,-0.04084070399403572,-0.6126105785369873,-0.4946354329586029,-4.337222099304199,-2.5,5,TQC/DroQ
2499,-0.04712389037013054,-0.6534512639045715,-0.5280562043190002,-4.273934364318848,-2.5,5,TQC/DroQ
2500,-0.05340707674622536,-0.691150426864624,-0.55312180519104,-4.147928714752197,-3.786424800945473,5,TQC/DroQ_Blend
2501,-0.06283185631036758,-0.7257079482078552,-0.6504607796669006,-3.9748847484588623,-6.960980930812951,5,TQC/DroQ_Blend
2502,-0.07539822161197662,-0.7822566032409668,-0.802004873752594,-4.394880294799805,-11.12198235247678,5,Proportional_Catch
2503,-0.08482300490140915,-0.8639379739761353,-0.8371230959892273,-5.33819580078125,-12.0,5,Proportional_Catch
2504,-0.09110619127750397,-1.3194689750671387,-0.7849219441413879,-15.391921043395996,-12.0,5,Proportional_Catch
2505,-0.09110619127750397,-1.6022123098373413,-0.5886914730072021,-18.612524032592773,-12.0,5,Proportional_Catch
2506,-0.06283185631036758,-1.6776105165481567,0.26533979177474976,-15.844347953796387,-8.498797365462046,5,TQC/DroQ_Blend
2507,-0.028274334967136383,-1.7812830209732056,1.0629428625106812,-14.475074768066406,1.6785712242126465,5,TQC/DroQ
2508,0.021991148591041565,-1.8629645109176636,2.0538442134857178,-12.898341178894043,2.5,5,TQC/DroQ
2509,0.05026548355817795,-1.979203462600708,2.247241497039795,-12.579729080200195,2.128457522151653,5,TQC/DroQ_Blend
2510,0.08482300490140915,-2.0765926837921143,2.5493690967559814,-11.869531631469727,-1.7502691955105907,5,Proportional_Catch
2511,0.10681415349245071,-2.1865484714508057,2.461805582046509,-11.651042938232422,-2.160059952526683,5,Proportional_Catch
2512,0.14137166738510132,-2.271371603012085,2.710292339324951,-10.858857154846191,1.0726854824158505,5,Proportional_Catch
2513,0.1665044128894806,-2.365619421005249,2.6610376834869385,-10.500337600708008,2.562766462428838,5,Proportional_Catch
2514,0.19163715839385986,-2.456725597381592,2.6240968704223633,-10.152908325195312,3.702353153862109,5,Proportional_Catch
2515,0.22305308282375336,-2.5384068489074707,2.7534708976745605,-9.656716346740723,5.585271616899551,5,Proportional_Catch
2516,0.24818582832813263,-2.610663652420044,2.6934216022491455,-9.04895305633545,6.97320032635076,5,Proportional_Catch
2517,0.2764601707458496,-2.673495292663574,2.7269246578216553,-8.357511520385742,8.706894456556103,5,Proportional_Catch
2518,0.29530972242355347,-2.73004412651062,2.516432285308838,-7.681850433349609,9.493553196325857,5,Proportional_Catch
2519,0.3078760802745819,-2.774026393890381,2.2014834880828857,-6.860945224761963,9.70219143654757,5,Proportional_Catch
2520,0.3141592741012573,-2.8054423332214355,1.808192253112793,-5.931107521057129,9.46329446724207,5,Proportional_Catch
2521,0.3141592741012573,-2.821150302886963,1.3561441898345947,-4.841030120849609,8.909806365956603,5,Proportional_Catch
2522,0.3078760802745819,-2.824291944503784,0.8600285649299622,-3.7093124389648438,8.015676403315483,5,Proportional_Catch
2523,0.29845130443573,-2.8180086612701416,0.4094020128250122,-2.6249046325683594,7.063496200818001,5,Proportional_Catch
2524,0.28588494658470154,-2.8054423332214355,-0.007107764482498169,-1.6545192003250122,6.023280998091075,5,Proportional_Catch
2525,0.2733185589313507,-2.7834510803222656,-0.31949010491371155,-0.6911107301712036,5.283521348401184,5,Proportional_Catch
2526,0.25761058926582336,-2.7583184242248535,-0.6323167085647583,0.10998547077178955,4.3871999656929415,5,Proportional_Catch
2527,0.24504423141479492,-2.73004412651062,-0.7883968353271484,0.7893475294113159,3.928479660403033,5,Proportional_Catch
2528,0.23247785866260529,-2.6986281871795654,-0.9054569005966187,1.3774088621139526,3.613258112173735,5,Proportional_Catch
2529,0.21991148591041565,-2.660928964614868,-0.9932519197463989,1.975534439086914,3.4331896820123156,5,Proportional_Catch
2530,0.207345113158226,-2.62322998046875,-1.059098243713379,2.424128532409668,3.2279470425572887,5,Proportional_Catch
2531,0.19792033731937408,-2.5823891162872314,-1.0299431085586548,2.839114189147949,3.3738267000367297,5,Proportional_Catch
2532,0.18221238255500793,-2.484999895095825,-0.9131372570991516,3.7372117042541504,4.130362795746645,5,Proportional_Catch
2533,0.1696460098028183,-2.4410176277160645,-0.9990122318267822,3.902466297149658,3.8473672350609753,5,Proportional_Catch
2534,0.16336281597614288,-2.38761043548584,-0.9063388109207153,4.262026786804199,4.230471597242872,5,Proportional_Catch
2535,0.15079644322395325,-2.331061840057373,-0.9939134120941162,4.610237121582031,4.022746442864877,5,Proportional_Catch
2536,0.14137166738510132,-2.2807962894439697,-0.9810544848442078,4.714314937591553,3.8773366778977696,5,Proportional_Catch
2537,0.12566371262073517,-2.2179644107818604,-1.1284899711608887,5.106532573699951,3.3222638669318143,5,Proportional_Catch
2538,0.11309733986854553,-2.1614158153533936,-1.1605267524719238,5.243616104125977,2.9055843064988767,5,Proportional_Catch
2539,0.1005309671163559,-2.098583936691284,-1.1845543384552002,5.503508567810059,2.6500372982046523,5,Proportional_Catch
2540,0.08482300490140915,-2.035752058029175,-1.2811148166656494,5.698427677154541,2.0647473357428314,5,Proportional_Catch
2541,0.0691150426864624,-1.9729201793670654,-1.3535351753234863,5.8446173667907715,1.4653375997235207,5,TQC/DroQ_Blend
2542,0.059690263122320175,-1.9100884199142456,-1.2507708072662354,5.954259395599365,0.0,5,TQC/DroQ_Blend
2543,0.04712389037013054,-1.850398063659668,-1.252237319946289,5.957951068878174,-2.5,5,TQC/DroQ
2544,0.03769911080598831,-1.8032742738723755,-1.1747974157333374,5.6465606689453125,-2.5,5,TQC/DroQ
2545,0.028274334967136383,-1.7592918872833252,-1.1167174577713013,5.33447790145874,-2.5,5,TQC/DroQ
2546,0.03141592815518379,-1.7027432918548584,-0.7589982748031616,5.414575099945068,2.5,5,TQC/DroQ
2547,0.0345575213432312,-1.6493362188339233,-0.4907088577747345,5.396108150482178,2.5,5,TQC/DroQ
2548,0.04084070399403572,-1.5833626985549927,-0.2109520137310028,5.696417331695557,2.5,5,TQC/DroQ
2549,0.04084070399403572,-1.533097267150879,-0.1582140028476715,5.528950214385986,2.5,5,TQC/DroQ
2550,0.04084070399403572,-1.4765485525131226,-0.11866050213575363,5.560429573059082,2.5,5,TQC/DroQ
2551,0.04084070399403572,-1.4199999570846558,-0.08899537473917007,5.584039211273193,2.5,5,TQC/DroQ
2552,0.04084070399403572,-1.3603096008300781,-0.0667465329170227,5.680285930633545,2.5,5,TQC/DroQ
2553,0.03769911080598831,-1.3037610054016113,-0.12859971821308136,5.673931121826172,2.5,5,TQC/DroQ
2554,0.03769911080598831,-1.247212290763855,-0.09644979238510132,5.669165134429932,2.5,5,TQC/DroQ
2555,0.0345575213432312,-1.19380521774292,-0.15087716281414032,5.587050914764404,2.5,5,TQC/DroQ
2556,0.0345575213432312,-1.1403981447219849,-0.11315786838531494,5.52546501159668,2.5,5,TQC/DroQ
2557,0.0345575213432312,-1.0838494300842285,-0.0848684012889862,5.5578155517578125,2.5,5,TQC/DroQ
2558,0.0345575213432312,-1.0304423570632935,-0.06365130096673965,5.503538608551025,2.5,5,TQC/DroQ
2559,0.0345575213432312,-0.9770353436470032,-0.04773847758769989,5.462831020355225,2.5,5,TQC/DroQ
2560,0.03769911080598831,-0.9204866886138916,0.04273596033453941,5.510839939117432,2.5,5,TQC/DroQ
2561,0.03769911080598831,-0.8607963919639587,0.032051969319581985,5.625386714935303,2.5,5,TQC/DroQ
2562,0.03769911080598831,-0.8011061549186707,0.024038977921009064,5.711296558380127,2.5,5,TQC/DroQ
2563,0.03769911080598831,-0.7414158582687378,0.018029233440756798,5.775729179382324,2.5,5,TQC/DroQ
2564,0.03769911080598831,-0.6817256212234497,0.013521924614906311,5.8240532875061035,2.5,5,TQC/DroQ
2565,0.04084070399403572,-0.6188937425613403,0.08868126571178436,5.938836574554443,2.5,5,TQC/DroQ
2566,0.04084070399403572,-0.5592035055160522,0.06651094555854797,5.946383953094482,2.5,5,TQC/DroQ
2567,0.04398229718208313,-0.49637165665626526,0.1284230351448059,6.030584335327148,2.5,5,TQC/DroQ
2568,0.04398229718208313,-0.43353980779647827,0.09631727635860443,6.0937347412109375,2.5,5,TQC/DroQ
2569,0.04712389037013054,-0.3738495409488678,0.15077777206897736,6.062557697296143,2.5,5,TQC/DroQ
2570,0.04712389037013054,-0.3141592741012573,0.11308333277702332,6.039175033569336,2.5,5,TQC/DroQ
2571,0.04712389037013054,-0.25132742524147034,0.08481249958276749,6.100177764892578,2.5,5,TQC/DroQ
2572,0.04712389037013054,-0.19163715839385986,0.06360937654972076,6.067389965057373,2.5,5,TQC/DroQ
2573,0.04712389037013054,-0.1319468915462494,0.04770703241229057,6.04279899597168,2.5,5,TQC/DroQ
2574,0.04712389037013054,-0.07225663214921951,0.035780273377895355,6.024355888366699,2.5,5,TQC/DroQ
2575,0.04712389037013054,-0.015707964077591896,0.026835205033421516,5.931983470916748,2.5,5,TQC/DroQ
2576,0.05026548355817795,0.04084070399403572,0.0986662209033966,5.862704277038574,2.842223591991354,5,TQC/DroQ_Blend
2577,0.05340707674622536,0.09738937765359879,0.15253949165344238,5.810744762420654,3.6885183487297444,5,TQC/DroQ_Blend
2578,0.059690263122320175,0.16022123396396637,0.27148425579071045,5.928854942321777,5.797819681321457,5,TQC/DroQ_Blend
2579,0.0659734457731247,0.22619467973709106,0.3606928288936615,6.095977306365967,8.63368222184754,5,TQC/DroQ_Blend
2580,0.07225663214921951,0.29845130443573,0.4275992512702942,6.378398895263672,11.330782755637149,5,Proportional_Catch
2581,0.07225663214921951,0.3832743167877197,0.32069945335388184,6.904374122619629,12.0,5,Proportional_Catch
2582,0.059690263122320175,0.48694688081741333,-0.07363468408584595,7.770094871520996,7.160129534941387,5,TQC/DroQ_Blend
2583,0.03141592815518379,0.5843362212181091,-0.762084424495697,8.26230525970459,2.5,5,TQC/DroQ
2584,0.0,0.6848672032356262,-1.3569614887237549,8.710002899169922,0.0,5,TQC/DroQ
2585,-0.028274334967136383,0.7885397672653198,-1.7245795726776123,9.124316215515137,-2.4715702533721924,5,TQC/DroQ
2586,-0.05026548355817795,0.9016371369361877,-1.8432133197784424,9.670670509338379,-2.284017294137869,5,TQC/DroQ_Blend
2587,-0.07853981852531433,0.9990264773368835,-2.089268445968628,9.687737464904785,0.0,5,Proportional_Catch
2588,-0.1005309671163559,1.1026990413665771,-2.116729974746704,9.857617378234863,0.0,5,Proportional_Catch
2589,-0.12252211570739746,1.200088381767273,-2.137326240539551,9.827947616577148,-1.2875084393638359,5,Proportional_Catch
2590,-0.15079644322395325,1.288053035736084,-2.3098530769348145,9.570075988769531,-3.0401169226933242,5,Proportional_Catch
2591,-0.17592918872833252,1.3760175704956055,-2.360708236694336,9.37667179107666,-4.381466545969939,5,Proportional_Catch
2592,-0.19792033731937408,1.4639822244644165,-2.32030987739563,9.231618881225586,-5.224377567794995,5,Proportional_Catch
2593,-0.21991148591041565,1.533097267150879,-2.290011167526245,8.651590347290039,-6.362101864586978,5,Proportional_Catch
2594,-0.2387610524892807,1.592787504196167,-2.1887471675872803,7.980949401855469,-7.340776918278217,5,Proportional_Catch
2595,-0.24818582832813263,1.658760905265808,-1.877179741859436,7.6350483894348145,-7.099125978029366,5,Proportional_Catch
2596,-0.25446900725364685,1.7121679782867432,-1.5649645328521729,7.061463356018066,-6.6933338317556785,5,Proportional_Catch
2597,-0.25761058926582336,1.7561503648757935,-1.2522633075714111,6.395655155181885,-6.242263501473393,5,Proportional_Catch
2598,-0.25446900725364685,1.7938494682312012,-0.8606576919555664,5.7392191886901855,-5.355911275144919,5,Proportional_Catch
2599,-0.24818582832813263,1.8221237659454346,-0.48841363191604614,5.011272430419922,-4.4080403461369855,5,Proportional_Catch
2600,-0.2387610524892807,1.837831735610962,-0.130690798163414,4.151153564453125,-3.518673089922597,5,Proportional_Catch
2601,-0.22933626174926758,1.850398063659668,0.1376013457775116,3.4275245666503906,-2.805471564600658,5,Proportional_Catch
2602,-0.21676990389823914,1.8598228693008423,0.4173602759838104,2.806262969970703,-1.9236977916136175,5,Proportional_Catch
2603,-0.2042035311460495,1.8661060333251953,0.6271795034408569,2.261776924133301,-1.1577360167604138,5,Proportional_Catch
2604,-0.19163715839385986,1.8661060333251953,0.7845438718795776,1.6963326930999756,0.0,5,Proportional_Catch
2605,-0.18221238255500793,1.8692476749420166,0.8240272998809814,1.3507893085479736,0.0,5,Proportional_Catch
2606,-0.172787606716156,1.8692476749420166,0.8536399006843567,1.013092041015625,0.0,5,Proportional_Catch
2607,-0.16336281597614288,1.8661060333251953,0.8758493661880493,0.681279182434082,0.0,5,Proportional_Catch
2608,-0.15707963705062866,1.8661060333251953,0.813966691493988,0.5109593868255615,0.0,5,Proportional_Catch
2609,-0.15079644322395325,1.8629645109176636,0.7675546407699585,0.3046797215938568,0.0,5,Proportional_Catch
2610,-0.14451326429843903,1.8629645109176636,0.7327455878257751,0.228509783744812,0.0,5,Proportional_Catch
2611,-0.1382300853729248,1.8566813468933105,0.7066388130187988,0.014302700757980347,0.0,5,Proportional_Catch
2612,-0.1319468915462494,1.8535397052764893,0.6870587468147278,-0.06781279295682907,0.0,5,Proportional_Catch
2613,-0.12880529463291168,1.8472565412521362,0.5938339233398438,-0.2079392373561859,0.0,5,Proportional_Catch
2614,-0.12566371262073517,1.8409733772277832,0.5239152908325195,-0.3130340576171875,0.0,5,Proportional_Catch
2615,-0.11938052624464035,1.8346900939941406,0.5500161051750183,-0.3918551802635193,0.0,5,Proportional_Catch
2616,-0.11623892933130264,1.8252654075622559,0.49105188250541687,-0.5295107960700989,0.0,5,Proportional_Catch
2617,-0.10995574295520782,1.8158406019210815,0.5253685712814331,-0.632752537727356,0.0,5,Proportional_Catch
2618,-0.10681415349245071,1.8064157962799072,0.47256624698638916,-0.71018385887146,0.0,5,Proportional_Catch
2619,-0.1005309671163559,1.796990990638733,0.5115042924880981,-0.7682573199272156,0.0,5,Proportional_Catch
2620,-0.1005309671163559,1.7844246625900269,0.3836282193660736,-0.8903522491455078,-1.0467546427092707,5,Proportional_Catch
2621,-0.09738937765359879,1.7749998569488525,0.36626097559928894,-0.9033836126327515,-1.2568922606903628,5,Proportional_Catch
2622,-0.09424778074026108,1.7655750513076782,0.35323554277420044,-0.9131571054458618,-1.2677470520668166,5,Proportional_Catch
2623,-0.09110619127750397,1.7530087232589722,0.34346649050712585,-0.9990271329879761,-1.2902270910636982,5,Proportional_Catch
2624,-0.09110619127750397,1.7435839176177979,0.2575998604297638,-0.9848897457122803,-1.5538984721015976,5,Proportional_Catch
2625,-0.09110619127750397,1.7310175895690918,0.19319990277290344,-1.0528266429901123,-1.875587747313814,5,Proportional_Catch
2626,-0.09110619127750397,1.7215927839279175,0.14489993453025818,-1.0252394676208496,-2.0803835276781073,5,Proportional_Catch
2627,-0.09110619127750397,1.7090264558792114,0.10867495089769363,-1.0830888748168945,-2.2957780267249266,5,Proportional_Catch
2628,-0.09110619127750397,1.693318486213684,0.08150621503591537,-1.205015778541565,-2.5415542778696483,5,Proportional_Catch
2629,-0.09110619127750397,1.680752158164978,0.06112965941429138,-1.2179211378097534,-2.681583144220181,5,Proportional_Catch
2630,-0.09110619127750397,1.6619025468826294,0.045847244560718536,-1.3846796751022339,-2.914727613979378,5,Proportional_Catch
2631,-0.09110619127750397,1.6430529356002808,0.03438543528318405,-1.5097485780715942,-3.1229535729927678,5,Proportional_Catch
2632,-0.08796459436416626,1.6179202795028687,0.10432889312505722,-1.7606300115585327,-3.0954452079029,5,Proportional_Catch
2633,-0.08482300490140915,1.5959291458129883,0.1567864865064621,-1.870251178741455,-2.9511074870906224,5,Proportional_Catch
2634,-0.08168140798807144,1.5676547288894653,0.1961296796798706,-2.109546661376953,-2.9329221634418863,5,Proportional_Catch
2635,-0.07539822161197662,1.539380431175232,0.3041768968105316,-2.289018392562866,-2.593073565726783,5,Proportional_Catch
2636,-0.0691150426864624,1.5079644918441772,0.3852123022079468,-2.502161979675293,-2.301983744308979,5,TQC/DroQ_Blend
2637,-0.059690263122320175,1.4765485525131226,0.5245286822319031,-2.662019729614258,-2.0842989301715056,5,TQC/DroQ_Blend
2638,-0.05026548355817795,1.4419910907745361,0.6290159225463867,-2.860452890396118,-2.4167921174208735,5,TQC/DroQ_Blend
2639,-0.04084070399403572,1.4042919874191284,0.7073813676834106,-3.087817430496216,-2.5,5,TQC/DroQ
2640,-0.0345575213432312,1.3634512424468994,0.687615692615509,-3.336880683898926,-2.5,5,TQC/DroQ
2641,-0.025132741779088974,1.3226104974746704,0.7513312101364136,-3.5236783027648926,-1.1929876804351807,5,TQC/DroQ
2642,-0.012566370889544487,1.2786282300949097,0.8776576519012451,-3.742316246032715,2.5,5,TQC/DroQ
2643,0.0031415927223861217,1.240929126739502,1.0509424209594727,-3.7492148876190186,2.5,5,TQC/DroQ
2644,0.015707964077591896,1.2126548290252686,1.1023660898208618,-3.5187695026397705,2.5,5,TQC/DroQ
2645,0.028274334967136383,1.1718140840530396,1.140933871269226,-3.660094738006592,2.5,5,TQC/DroQ
2646,0.0345575213432312,1.1309733390808105,1.012779951095581,-3.7660884857177734,2.5,5,TQC/DroQ
2647,0.04084070399403572,1.0932742357254028,0.9166646003723145,-3.7670440673828125,2.5,5,TQC/DroQ
2648,0.04712389037013054,1.0555751323699951,0.8445780873298645,-3.767760753631592,2.5,5,TQC/DroQ
2649,0.05340707674622536,1.0178760290145874,0.7905132174491882,-3.7682981491088867,2.630888815100425,5,TQC/DroQ_Blend
2650,0.056548669934272766,0.9864600896835327,0.6714247465133667,-3.611621856689453,2.667803874886998,5,TQC/DroQ_Blend
2651,0.056548669934272766,0.9581857919692993,0.5035685300827026,-3.415574789047241,2.5313279466143945,5,TQC/DroQ_Blend
2652,0.056548669934272766,0.9330530166625977,0.377676397562027,-3.189999580383301,2.4375000678994825,5,TQC/DroQ_Blend
2653,0.056548669934272766,0.9079203009605408,0.28325730562210083,-3.0208182334899902,2.365241707626204,5,TQC/DroQ_Blend
2654,0.056548669934272766,0.8890707492828369,0.21244297921657562,-2.7368524074554443,2.357577634923249,5,TQC/DroQ_Blend
2655,0.05340707674622536,0.8670796155929565,0.08079241216182709,-2.6024179458618164,2.3273346569881532,5,TQC/DroQ_Blend
2656,0.05340707674622536,0.8513716459274292,0.060594309121370316,-2.344512462615967,2.354151698186877,5,TQC/DroQ_Blend
2657,0.05026548355817795,0.8356636762619019,-0.03309408575296402,-2.151083469390869,2.439704031902713,5,TQC/DroQ_Blend
